date,product_category,store_id,promotion,day_of_week,holiday,competitor_price_index,daily_sales
2025-11-23,Home Goods,5,0,Sunday,0,0.9167686517339675,23.131698575823062
2025-11-24,Clothing,2,0,Monday,0,1.0475739141880287,32.871810307758366
2025-11-25,Electronics,1,0,Tuesday,0,0.9584566904120123,21.914839658393433
2025-11-26,Clothing,4,0,Wednesday,0,1.00825341029388,13.392585015153992
2025-11-27,Clothing,1,1,Thursday,0,0.9783535428522371,32.14264324643033
2025-11-28,Electronics,4,0,Friday,0,0.9742832018516354,46.26655808995162
2025-11-29,Electronics,4,0,Saturday,0,0.9677611325256014,82.79391949052508
2025-11-30,Clothing,3,0,Sunday,0,1.0546952621399153,25.569059816858942
2025-12-01,Toys,4,0,Monday,0,1.040720122794975,71.8378639641945
2025-12-02,Electronics,1,0,Tuesday,0,1.0953959035594114,82.79731357195787
2025-12-03,Electronics,5,0,Wednesday,0,1.036467872689209,38.96397410040224
2025-12-04,Electronics,2,0,Thursday,0,1.0496676106140472,103.49947046276459
2025-12-05,Home Goods,5,0,Friday,0,0.9772798102912881,13.394232142909066
2025-12-06,Electronics,5,0,Saturday,0,0.9866735591489482,26.788830339216748
2025-12-07,Clothing,3,0,Sunday,0,1.0496701473115917,69.4083724847358
2025-12-08,Clothing,1,1,Monday,0,0.9008593669340728,36.531221537754476
2025-12-09,Toys,1,0,Tuesday,0,1.0662208578624992,63.321649251367425
2025-12-10,Clothing,3,0,Wednesday,0,1.097955441042151,32.87899792165694
2025-12-11,Electronics,1,0,Thursday,0,0.9602796740910369,63.32337979202353
2025-12-12,Electronics,3,0,Friday,0,0.9033666672464553,47.493183810065226
2025-12-13,Toys,3,0,Saturday,0,0.9714138999491582,68.19627271689532
2025-12-14,Toys,4,0,Sunday,0,0.9843233434931401,76.7218551649266
2025-12-15,Clothing,4,0,Monday,0,1.0868809299140336,7.306943194063939
2025-12-16,Electronics,1,0,Tuesday,0,1.0335240275998894,79.15963293822554
2025-12-17,Clothing,3,0,Wednesday,0,0.9081287834361736,28.010714404780472
2025-12-18,Home Goods,3,1,Thursday,0,1.0587449682398118,51.15069916123993
2025-12-19,Electronics,2,0,Friday,0,0.9053300334814409,28.01147991990298
2025-12-20,Clothing,3,1,Saturday,0,1.059990842506251,0.0
2025-12-21,Home Goods,5,0,Sunday,0,1.002427079599607,7.307542292855618
2025-12-22,Clothing,2,0,Monday,0,0.9697046186952596,7.307642147429707
2025-12-23,Home Goods,4,0,Tuesday,0,0.9751273393257256,53.59010802470065
2025-12-24,Electronics,2,0,Wednesday,0,0.9638163455179763,43.847051164027945
2025-12-25,Toys,3,0,Thursday,0,0.9751856085006061,0.0
2025-12-26,Clothing,1,0,Friday,0,0.9282945244912895,21.924124738112933
2025-12-27,Electronics,1,0,Saturday,0,1.0825937408701565,75.51746155459868
2025-12-28,Home Goods,2,0,Sunday,0,1.0425398048243326,36.54120651764408
2025-12-29,Home Goods,3,0,Monday,0,0.9716834544215156,37.759762699548766
2025-12-30,Clothing,5,0,Tuesday,0,1.0753131739204616,32.88798464915245
2025-12-31,Home Goods,2,0,Wednesday,0,1.0078696674848628,14.617081799999994
